titik_sampel;lintang_selatan;bujur_timur;jenis_parameter;parameter;baku_mutu;hasil_pengukuran;periode_data;periode_pemantauan;bulan_sampling;nama_sungai;alamat
ANK-2;-6,158863;106,763746;Kimia;F;1,5;0,27;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;H2S;0,002;0,014;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Klorin Bebas;0,03;0,03;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Hg;0,002;0,0002;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Cd;0,01;0,539;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Zn;0,05;0,0069;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Cu;0,02;0,03;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Minyak dan Lemak;1;1;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;MBAS;0,2;0,14;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Kimia;Fenol;0,005;0,00069;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Biologi;Total Coliform;5000;14000000;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-2;-6,158863;106,763746;Biologi;Fecal Coliform;1000;11000000;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Daan Mogot (Pesing)
ANK-3;-6,157758;106,767695;Fisika;TDS;1000;286;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;FIsika;TSS;50;31;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;pH;6-9;7,58;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;BOD;3;16,9;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;COD;25;27;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;DO;4;0,75;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrit;0,06;0,01;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Total P;0,2;1,11;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;F;1,5;0,22;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;H2S;0,002;0,012;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Klorin Bebas;0,03;0,365;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Hg;0,002;0,0004;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Zn;0,05;0,0069;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Pb;0,03;0,019;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;MBAS;0,2;0,03;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Fenol;0,005;0,0028;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Total Coliform;5000;3500000;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Fecal Coliform;1000;2200000;2023;Periode 1 (Musim Hujan);2;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Fisika;TDS;1000;160,7;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;FIsika;TSS;50;89;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;pH;6-9;7,22;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;BOD;3;36,41;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;COD;25;174;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;DO;4;1,195;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrat;10;0,539;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrit;0,06;0,08;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Total P;0,2;0,37;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;F;1,5;0,41;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;H2S;0,002;0,0009;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Klorin Bebas;0,03;0;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Hg;0,002;0,0005;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Zn;0,05;0,009;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Pb;0,03;0,019;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;MBAS;0,2;0,04;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Fenol;0,005;0,0037;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Total Coliform;5000;130000;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Fecal Coliform;1000;90000;2023;Periode 2 (Musim Peralihan);5;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Fisika;TDS;1000;378,2;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;FIsika;TSS;50;9;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;pH;6-9;7,24;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;BOD;3;16,1;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;COD;25;162;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;DO;4;0,9;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrat;10;4,1;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrit;0,06;0,02;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Total P;0,2;1,83;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;F;1,5;0,1;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;H2S;0,002;0,053;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Klorin Bebas;0,03;0,01;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Hg;0,002;0,0001;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Minyak dan Lemak;1;0,62;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;MBAS;0,2;0,029;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Fenol;0,005;0,003;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Total Coliform;5000;5000000;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Fecal Coliform;1000;3500000;2023;Periode 3 (Musim Kemarau);8;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Fisika;TDS;1000;406,8;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;FIsika;TSS;50;46;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;pH;6-9;7,01;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;BOD;3;33,54;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;COD;25;192;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;DO;4;0,6;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Nitrit;0,06;0,03;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Total P;0,2;1,85;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;F;1,5;0,28;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;H2S;0,002;0,008;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Klorin Bebas;0,03;0,03;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Hg;0,002;0,0002;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cd;0,01;0,539;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Zn;0,05;0,0069;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cu;0,02;0,009;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Minyak dan Lemak;1;0,88;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;MBAS;0,2;0,29;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Kimia;Fenol;0,005;0,00069;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Total Coliform;5000;14000000;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
ANK-3;-6,157758;106,767695;Biologi;Fecal Coliform;1000;9000000;2023;Periode 4 (Musim Peralihan);9;Angke;Jl. Tubagus Angke
BLC-1;-6,118484;106,95644;Fisika;TDS;1000;2028;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;FIsika;TSS;50;23;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;pH;6-9;7,515;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;BOD;3;10,69;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;COD;25;37,8;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;DO;4;0,65;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrit;0,06;0,02;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Total P;0,2;0,73;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;F;1,5;0,39;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;H2S;0,002;0,015;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Klorin Bebas;0,03;0,24;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Hg;0,002;0,0004;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Zn;0,05;0,033;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cu;0,02;0,03;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Pb;0,03;0,019;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;MBAS;0,2;0,24;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Fenol;0,005;0,00069;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Total Coliform;5000;5000000;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Fecal Coliform;1000;5000000;2023;Periode 1 (Musim Hujan);2;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Fisika;TDS;1000;4970;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;FIsika;TSS;50;20;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;pH;6-9;7,375;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;BOD;3;18,36;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;COD;25;93;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;DO;4;0,45;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrat;10;1,6;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrit;0,06;0,02;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Total P;0,2;1,12;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;F;1,5;0,84;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;H2S;0,002;0,011;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Klorin Bebas;0,03;0,195;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Hg;0,002;0,0001;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Zn;0,05;0,022;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Pb;0,03;0,019;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;MBAS;0,2;0,05;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Fenol;0,005;0,00069;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Total Coliform;5000;1700000;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Fecal Coliform;1000;900000;2023;Periode 2 (Musim Peralihan);5;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Fisika;TDS;1000;7635;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;FIsika;TSS;50;29;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;pH;6-9;7,235;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;BOD;3;14,38;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;COD;25;84;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;DO;4;0,9;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrat;10;1,6;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrit;0,06;0,02;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Total P;0,2;1,5;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;F;1,5;0,79;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;H2S;0,002;0,016;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Klorin Bebas;0,03;0,025;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Hg;0,002;0,000049;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;MBAS;0,2;0,25;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Fenol;0,005;0,0099;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Total Coliform;5000;280000;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Biologi;Fecal Coliform;1000;170000;2023;Periode 3 (Musim Kemarau);8;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Fisika;TDS;1000;2249;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;FIsika;TSS;50;33;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;pH;6-9;8,23;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;BOD;3;34,65;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;COD;25;113;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;DO;4;3,96;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Nitrit;0,06;0,02;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Total P;0,2;1,67;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;F;1,5;0,56;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;H2S;0,002;0,017;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Klorin Bebas;0,03;0,03;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Hg;0,002;0,000049;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
BLC-1;-6,118484;106,95644;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Blencong;Jl. Rorotan Marunda
